pojazd_id,marka,kategoria,typ,model,wariant,wersja,rodzaj,podrodzaj,przeznaczenie,pochodzenie,rodzaj_tab_znamionowej,rok_produkcji,sposob_produkcji,data_pierwszej_rej,data_rejestracji_ost,data_pierwszej_rej_za_granica,pojemnosc_silnika,moc_do_masy,moc_silnika,moc_silnika_hybrydowego,masa_wlasna,masa_pgj,dopuszczalna_masa_calkowita,maksymalna_masa_calkowita,dopuszczalna_ladownosc_calk,maksymalna_ladownosc_calk,dopuszczalna_masa_ciag_zesp,liczba_osi,naj_dopuszczalny_nacisk_osi,naj_maksymalny_nacisk_osi,max_masa_przyczepy_z_hamulcem,max_masa_przyczepy_bez_ham,liczba_miejsc_ogolem,liczba_miejsc_siedzacych,liczba_miejsc_stojacych,rodzaj_paliwa,rodzaj_paliwa_alternatywnego,rodzaj_paliwa_alternatywnego2,sr_zuzycie_pal,rodzaj_zawieszenia,radar,hak,kierownica_polozenie,kierownica_z_prawej,katalizator,producent_podstawowy,kod_ident,rozstaw_osi_kierowanej,rozstaw_kol_max,rozstaw_kol_sred,rozstaw_kol_min,emisja_co2_redukcja,wersja_rpp,kod_rpp,data_wyrejestrowania,przyczyna_wyrejestrowania,data_wprowadzenia_danych,akt_miejsce_rej_wojwe,akt_miejsce_rej_powiat,akt_miejsce_rej_gmina,siedziba_wlasciciela_woj,siedziba_wlasciciela_pow,siedziba_wlasciciela_gmina,data_pierwszej_rej_w_kraju,createtimestamp,modifytimestamp,siedziba_wlasciciela_woj_teryt,akt_miejsce_rej_wojew_teryt,emisja_co2,emisja_co2_pal_alternatywne1
6419540011249145,MITSUBISHI,11111111.0,---,OUTLANDER,---,---,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,UŻYW. IMPORT INDYW,ORYGINALNA,2014,FABRYCZNY,2014-05-19,2018-10-23,2014-05-19,1998.0,,60.0,,1885,,2310.0,2310.0,,,,2.0,12.0,12.0,750.0,,5.0,5.0,,ENERGIA ELEKTRYCZNA,BENZYNA,,,,,N,,N,N,,2630020000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,,,,2018-10-23,2019-03-15,2019-03-15,,2,,
38282231368949,VOLKSWAGEN,,,JETTA,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1983,FABRYCZNY,1985-02-06,1999-07-02,,1588.0,,,,800,,1200.0,,,,,,6.0,6.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1985-02-06,2019-03-15,2019-03-15,2.0,2,,
53278868103100,VOLKSWAGEN,,,DERBY,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1977,FABRYCZNY,1991-03-26,2004-01-19,,1263.0,,0.0,,780,,1250.0,,0.0,,,,0.0,0.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,LWÓWECKI,LWÓWEK ŚLĄSKI,DOLNOŚLĄSKIE,LWÓWECKI,WLEŃ,1991-03-26,2019-03-15,2019-03-15,2.0,2,,
25183216518223,TESLA,11111111.0,---,---,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2015,FABRYCZNY,2015-07-15,2018-09-05,2015-07-15,,,568.0,,2262,,2670.0,2670.0,,,,2.0,,,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,N,,59690002000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2016-09-07,2019-03-15,2019-03-15,,2,,
4682202703042706,MERCEDES-BENZ,0.0,---,ELECTRIC DRIVE,---,---,SAMOCHÓD OSOBOWY,KOMBI,---,UŻYW. IMPORT INDYW,ORYGINALNA,2015,FABRYCZNY,2015-10-06,2019-07-25,2015-10-06,,,132.0,,1725,,2170.0,2170.0,,,,2.0,11.0,11.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,3472253900001.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-07-25,2019-08-17,2019-10-01,,2,,
13745316625206,MERCEDES,,,123 D,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1990,SKŁADAK,1990-10-23,2000-02-21,,2350.0,0.0,0.0,,1505,,1905.0,0.0,0.0,,0.0,0.0,10.0,10.0,0.0,0.0,5.0,5.0,0.0,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1990-10-23,2019-03-15,2019-03-15,2.0,2,,
8263950148307909,TESLA MOTORS,11111111.0,---,MODEL S,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ZASTĘPCZA,2015,FABRYCZNY,2015-02-25,2018-11-26,2015-02-25,,,270.0,,2100,,2590.0,2590.0,,,,2.0,,,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,N,,71330000000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2017-12-20,2019-03-15,2019-03-15,,2,,
90521030507672,OPEL,,,RECORD E,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1977,FABRYCZNY,1989-10-10,1999-07-02,,2260.0,,,,1300,,1900.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1989-10-10,2019-03-15,2019-03-15,2.0,2,,
32868554260087,NISSAN,13.0,ZE0,LEAF,A,A03,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2017,FABRYCZNY,2017-09-14,2017-09-14,,,,80.0,,1450,,1970.0,1970.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,N,NISSAN INTERNATIONAL SA,2640144000005.0,,1540.0,767.0,1535.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW,2017-09-14,2019-04-08,2019-04-08,2.0,2,,
74829219229792,VOLKSWAGEN,,,GOLF,,,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,1993,FABRYCZNY,1993-04-05,2005-06-16,1993-04-05,1391.0,,44.0,,960,,1470.0,1470.0,,,,2.0,7.0,7.0,800.0,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,,,,,,,,,2012-01-05,PRZEKAZANIE POJAZDU DO DEMONTAŻU,2017-10-17,DOLNOŚLĄSKIE,KAMIENNOGÓRSKI,KAMIENNA GÓRA,DOLNOŚLĄSKIE,KAMIENNOGÓRSKI,MARCISZÓW,2002-03-29,2019-03-15,2019-03-15,2.0,2,,
96272275410104,CITROEN,,,XANTIA 1.9TD,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1995,FABRYCZNY,1997-12-03,2002-03-08,,1905.0,,0.0,,1252,,1830.0,,0.0,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1997-12-03,2019-03-15,2019-03-15,2.0,2,,
58119411768803,,,,ESCORT 1.8D,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1996,SKŁADAK,1996-09-03,2004-03-10,,1733.0,,0.0,,910,,1350.0,,0.0,,,,9.0,9.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1996-09-03,2019-03-15,2019-03-15,2.0,2,,
43445274674531,NISSAN,,---,LEAF,---,---,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,UŻYW. IMPORT INDYW,ORYGINALNA,2015,FABRYCZNY,2015-03-20,2017-10-11,2015-03-20,,,80.0,,1505,,1945.0,1945.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,,N,,2640144000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,WOŁOWSKI,WOŁÓW,DOLNOŚLĄSKIE,WOŁOWSKI,WOŁÓW,2017-10-11,2019-03-15,2019-03-15,2.0,2,,
7441943905103469,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2019-02-06,2019-02-06,,,,110.0,,1505,,1995.0,1995.0,,,1995.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1555.0,1547.0,1540.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2019-02-06,2019-03-15,2019-03-15,,2,,
4720315060168684,BMW,11111111.0,---,I3,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2018,FABRYCZNY,2018-03-27,2019-09-26,2018-03-27,,,75.0,,1320,,1670.0,1670.0,,,,2.0,,,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,2160278000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-09-26,2019-09-30,2019-09-30,,2,,
7328058094274987,BMW I,13.0,BMWI-1,I3,7Z21,0A240000,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,FABRYCZNY,2017,2019-10-22,2019-10-22,,,,125.0,,1245,,1670.0,1670.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,BAYERISCHE MOTOREN WERKE AG,71470000000019.0,,1576.0,1573.0,1571.0,,1.0,301000.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-10-22,2019-10-26,2019-10-26,,2,,
2068169634948,MERCEDES,,,250 D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1995,SKŁADAK,1995-12-21,2002-01-28,,2497.0,,0.0,,1390,,1910.0,,0.0,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1995-12-21,2019-03-15,2019-03-15,2.0,2,,
23441147649815,MERCEDES,,,200 D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1976,FABRYCZNY,1996-06-10,1999-09-30,,1997.0,,,,1380,,1850.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1996-06-10,2019-03-15,2019-03-15,2.0,2,,
10846585179141,MERCEDES,,,200 D,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1975,FABRYCZNY,1975-04-23,1999-07-02,,1988.0,,,,1425,,1825.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1975-04-23,2019-03-15,2019-03-15,2.0,2,,
99253393282665,NISSAN,,,SUNNY 1.7D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1989,FABRYCZNY,1992-11-12,2005-07-13,,1681.0,0.0,0.0,,1020,,1510.0,0.0,0.0,,0.0,0.0,8.0,8.0,0.0,0.0,5.0,5.0,0.0,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,2005-07-13,ZNISZCZENIE POJAZDU ZA GRANICĄ   ,2017-10-17,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1992-11-12,2019-03-15,2019-03-15,2.0,2,,
95055288372643,MERCEDES,,,200 D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1979,FABRYCZNY,1995-08-02,1999-09-30,,1997.0,,,,1380,,1850.0,,,,,,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1995-08-02,2019-03-15,2019-03-15,2.0,2,,
34877335493920,VOLVO,,,340 1.6D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1988,FABRYCZNY,1998-05-14,2005-05-12,,1585.0,0.0,0.0,,1049,,1490.0,0.0,0.0,,0.0,0.0,8.0,8.0,0.0,0.0,5.0,5.0,0.0,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,2005-05-12,ZNISZCZENIE POJAZDU ZA GRANICĄ   ,2017-10-17,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1998-05-14,2019-03-15,2019-03-15,2.0,2,,
57080563977226,NISSAN,13.0,ZE0,LEAF,A,A03,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2017,FABRYCZNY,2017-09-29,2017-09-29,,,,80.0,,1450,,1970.0,1970.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,N,NISSAN INTERNATIONAL SA,2640144000005.0,,1540.0,1537.0,1535.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW,2017-09-29,2019-04-08,2019-04-08,2.0,2,,
10099044329199,,,,ESCORT,,,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1990,FABRYCZNY,1990-11-29,2004-03-22,1990-11-29,1391.0,,52.0,,960,,1425.0,,0.0,,,,7.0,7.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,TRZEBNICKI,TRZEBNICA,DOLNOŚLĄSKIE,TRZEBNICKI,OBORNIKI ŚLĄSKIE,2002-01-21,2019-03-15,2019-03-15,2.0,2,,
21701106195538,,,,125,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1985,FABRYCZNY,1985-11-15,2003-12-08,,1481.0,,9.0,,1060,,1550.0,,0.0,,,,9.0,9.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,2010-12-10,PRZEKAZANIE POJAZDU DO DEMONTAŻU,2017-10-17,DOLNOŚLĄSKIE,LWÓWECKI,LWÓWEK ŚLĄSKI,DOLNOŚLĄSKIE,LWÓWECKI,LWÓWEK ŚLĄSKI,1985-11-15,2019-03-15,2019-03-15,2.0,2,,
4912161046445358,HYUNDAI,13.0,OS,KONA,F5E11,E11B11,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-09-30,2019-09-30,,,,150.0,,1733,,2170.0,2170.0,,,,2.0,11.0,11.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,HYUNDAI MOTOR COMPANY,1870093000015.0,,1575.0,1569.0,1564.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-09-30,2019-10-01,2019-10-01,,2,,
2564639989349500,SMART,13.0,451,FORFOUR ED,52E5Z0,ZZBAA412,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2019-04-17,2019-04-17,,,,,60.0,1165,,1560.0,1560.0,,,,2.0,9.0,9.0,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,DAIMLER AG,6540001000226.0,,1445.0,1440.0,1435.0,,1.0,301000.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-04-17,2019-04-19,2019-04-19,,2,,
7795522783912553,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2019-02-06,2019-02-06,,,,110.0,,1505,,1995.0,1995.0,,,1995.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1555.0,1547.0,1540.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2019-02-06,2019-03-15,2019-03-15,,2,,
7647488764442200,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2018-08-29,2018-08-29,,,,110.0,,1505,,1995.0,1995.0,,,1995.0,2.0,,,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,N,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1555.0,1547.0,1540.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2018-08-29,2019-03-15,2019-03-15,,2,,
6395121560706602,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2019-02-06,2019-02-06,,,,110.0,,1505,,1995.0,1995.0,,,1995.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1555.0,1547.0,1540.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2019-02-06,2019-03-15,2019-03-15,,2,,
44564480967105,OPEL,,,ASCONA C,,,SAMOCHÓD OSOBOWY,INNY,---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1976,FABRYCZNY,1989-10-06,1999-07-02,,1598.0,,,,1060,,1565.0,,,,,,8.0,8.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,DOLNOŚLĄSKIE,DZIERŻONIOWSKI,DZIERŻONIÓW,1989-10-06,2019-03-15,2019-03-15,2.0,2,,
5518932408114606,MITSUBISHI,11111111.0,---,OUTLANDER,---,---,SAMOCHÓD OSOBOWY,TERENOWY,---,UŻYW. IMPORT INDYW,ORYGINALNA,FABRYCZNY,2014,2014-06-30,2019-10-22,2014-06-30,1998.0,,89.0,,1885,,2310.0,2310.0,,,3890.0,2.0,12.0,12.0,1600.0,750.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,2630020000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-KRZYKI,,,,2019-10-22,2019-10-26,2019-10-26,,2,,
10823012157416,NISSAN,13.0,ME0M,NISSAN E-NV200,B,B01,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,FABRYCZNY,2016,2016-08-12,2019-10-29,,,,80.0,,1539,,2220.0,2220.0,,,2220.0,2.0,12.0,12.0,140.0,140.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,NISSAN INTERNATIONAL S.A.,2640155000002.0,,1530.0,1530.0,1530.0,,1.0,303000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2016-08-12,2019-11-02,2019-11-02,,2,,
94028502510915,AUDI,,,80 1.6D,,,SAMOCHÓD OSOBOWY,INNY,---,NOWY ZAKUPIONY W KRAJU,NIEOKRESLONA,1986,FABRYCZNY,1992-01-13,1999-09-30,,1588.0,,,,1050,,1510.0,,,,,,12.0,12.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,OLEŚNICKI,OLEŚNICA,DOLNOŚLĄSKIE,OLEŚNICKI,SYCÓW,1992-01-13,2019-03-15,2019-03-15,2.0,2,,
21920957111809,NISSAN,13.0,ZE0,LEAF,A,A03,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2017,FABRYCZNY,2017-09-29,2017-09-29,,,,80.0,,1450,,1970.0,1970.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,,N,NISSAN INTERNATIONAL SA,2640144000005.0,,1540.0,1537.0,1535.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW,2017-09-29,2019-04-08,2019-04-08,2.0,2,,
7028173201441796,NISSAN,13.0,ZE1,LEAF,A,A02,SAMOCHÓD OSOBOWY,WIELOZADANIOWY,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2018,FABRYCZNY,2019-01-10,2019-01-10,,,,110.0,,1505,,1995.0,1995.0,,,1995.0,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,NISSAN INTERNATIONAL S.A.,2640144000012.0,,1545.0,1537.0,1530.0,,1.0,306000.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2019-01-10,2019-03-15,2019-03-15,,2,,
71431591450297,TESLA,13.0,,,,,SAMOCHÓD OSOBOWY,HATCHBACK,---,NOWY IMPORT INDYW,ORYGINALNA,2015,FABRYCZNY,2015-04-08,2015-04-08,,0.0,,66.0,,1420,,2670.0,2670.0,,,,2.0,14.0,14.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,ENERGIA ELEKTRYCZNA,,0.0,,1282.0,N,,,N,,,,0.0,0.0,0.0,,,,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW,2015-04-08,2019-03-15,2019-03-15,2.0,2,,
4438902331568950,NISSAN,11111111.0,---,LEAF,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. ZAKUPIONY W KRAJU,ORYGINALNA,2015,FABRYCZNY,2015-01-01,2019-03-05,2015-01-01,,,80.0,,1530,,1902.0,1902.0,,,,2.0,10.0,10.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,B,,2640144000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-KRZYKI,,,,2018-06-20,2019-03-15,2019-03-15,,2,,
3231293488353964,BMW,11111111.0,---,I3,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2016,FABRYCZNY,2016-09-26,2018-02-13,2016-09-26,,,75.0,,1320,,1670.0,1670.0,,,,2.0,,,,,4.0,4.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,N,,2160278000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,WROCŁAW,WROCŁAW-STARE MIASTO,,,,2018-02-13,2019-03-15,2019-03-15,,2,,
8817188219975362,TESLA,11111111.0,---,MODEL S,---,---,SAMOCHÓD OSOBOWY,HATCHBACK,---,UŻYW. IMPORT INDYW,ORYGINALNA,2016,FABRYCZNY,2016-10-11,2018-11-09,2016-10-11,,,,285.0,2027,,2590.0,2590.0,,,,2.0,14.0,14.0,,,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,,N,,N,N,,59690004000000.0,,,,,,9.0,3.0,,,,DOLNOŚLĄSKIE,KŁODZKI,KŁODZKO,,,,2018-11-09,2019-03-15,2019-03-15,,2,,
4471697424249,FSO,,,POLONEZ,,,SAMOCHÓD OSOBOWY,KARETA (SEDAN),---,UŻYW. ZAKUPIONY W KRAJU,NIEOKRESLONA,1991,FABRYCZNY,1991-10-02,2002-09-18,,1598.0,0.0,0.0,,0,,1550.0,0.0,0.0,,0.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,ENERGIA ELEKTRYCZNA,,,,,,B,,,B,,,,,,,,,,,,,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,DOLNOŚLĄSKIE,LUBIŃSKI,LUBIN,1991-10-02,2019-03-15,2019-03-15,2.0,2,,
6136931818306941,AUDI,13.0,GE,E-TRON,XBM1JQ1,QE1QE1G1Z01RT11A190GAAEM0,SAMOCHÓD OSOBOWY,KOMBI,---,NOWY ZAKUPIONY W KRAJU,ORYGINALNA,2019,FABRYCZNY,2019-06-04,2019-06-04,,,,300.0,,2600,,3130.0,3130.0,,,4930.0,2.0,17.0,17.0,1800.0,750.0,5.0,5.0,,ENERGIA ELEKTRYCZNA,,,,,1282.0,N,,N,B,AUDI AG,2140280000004.0,,1637.0,1634.0,1631.0,,1.0,303000.0,,,,DOLNOŚLĄSKIE,xxxxxxxxx,xxxxxxxxx,,xxxxxxxxx,xxxxxxxxx,2019-06-04,2019-07-09,2019-10-01,,2,,
